id,type,name,latitude,longitude,landuse,natural,leaf_type,source
way-1420090533,way,,35.6668969,139.8700563,forest,,,OpenStreetMap
way-1420109516,way,,35.6780255,139.8837911,forest,,,OpenStreetMap
way-1420109517,way,,35.6777395,139.8833815,forest,,,OpenStreetMap
way-1420109518,way,,35.6773438,139.8833968,forest,,,OpenStreetMap
way-1420109519,way,,35.6771328,139.8832824,forest,,,OpenStreetMap
way-1420109520,way,,35.6769551,139.8834871,forest,,,OpenStreetMap
way-1420109521,way,,35.6771563,139.883427,forest,,,OpenStreetMap
way-1420109523,way,,35.6760559,139.8799555,forest,,,OpenStreetMap
way-1420211074,way,,35.780282,139.8727685,forest,,,OpenStreetMap
way-1420211075,way,,35.7805794,139.8730554,forest,,,OpenStreetMap
way-1420211076,way,,35.7807116,139.8716309,forest,,,OpenStreetMap
way-1420211077,way,,35.7819405,139.8703041,forest,,,OpenStreetMap
way-1420211078,way,,35.7827859,139.8704294,forest,,,OpenStreetMap
way-1420211080,way,,35.784839,139.8702253,forest,,,OpenStreetMap
way-1420211081,way,,35.7853256,139.8696389,forest,,,OpenStreetMap
way-1420211082,way,,35.7874397,139.8693612,forest,,,OpenStreetMap
way-1420211083,way,,35.7892158,139.8702037,forest,,,OpenStreetMap
way-1420211084,way,,35.791011,139.8709638,forest,,,OpenStreetMap
way-1420211085,way,,35.7935674,139.8734971,forest,,,OpenStreetMap
way-1420211086,way,,35.7951648,139.8692442,forest,,,OpenStreetMap
way-1420211087,way,,35.7943757,139.8686742,forest,,,OpenStreetMap
way-1420211093,way,,35.7933973,139.8677609,forest,,,OpenStreetMap
way-1420211094,way,,35.7939937,139.8663375,forest,,,OpenStreetMap
way-1420211095,way,,35.7950394,139.8660329,forest,,,OpenStreetMap
way-1420211096,way,,35.7941755,139.8648902,forest,,,OpenStreetMap
way-1420211097,way,,35.7940226,139.8628489,forest,,,OpenStreetMap
way-1420211098,way,,35.7943838,139.8603641,forest,,,OpenStreetMap
way-1421114391,way,,35.732803,139.7549366,forest,,,OpenStreetMap
way-1421114392,way,,35.7328273,139.7551227,forest,,,OpenStreetMap
way-1424386597,way,,35.7101281,139.9267828,,wood,,OpenStreetMap
way-1424386598,way,,35.7098723,139.9270186,,wood,,OpenStreetMap
way-1424543169,way,,35.6938036,139.8922389,,wood,,OpenStreetMap
way-1424543182,way,,35.6951224,139.8890232,,wood,,OpenStreetMap
way-1426119639,way,,35.8024294,139.8588532,forest,,,OpenStreetMap
way-1426509289,way,,35.7876519,139.7807165,,wood,,OpenStreetMap
way-1426509293,way,,35.7894278,139.7807171,,wood,,OpenStreetMap
way-1426509294,way,,35.7888408,139.7807186,,wood,,OpenStreetMap
way-1426939968,way,,35.6847869,139.8248482,,wood,,OpenStreetMap
way-1426939969,way,,35.684956,139.8253434,,wood,,OpenStreetMap
way-1426939970,way,,35.6849957,139.8257785,,wood,,OpenStreetMap
way-1426939971,way,,35.684525,139.8262826,,wood,,OpenStreetMap
way-1427027377,way,,35.6851535,139.831743,,wood,,OpenStreetMap
way-1427027381,way,,35.6873385,139.8415635,,wood,,OpenStreetMap
way-1427440728,way,,35.6988683,139.8160602,,wood,,OpenStreetMap
way-1427440729,way,,35.6981869,139.8158351,,wood,,OpenStreetMap
way-1427440730,way,,35.6984246,139.8162471,,wood,,OpenStreetMap
way-1428240356,way,,35.6671008,139.8671161,,wood,,OpenStreetMap
way-1428240357,way,,35.6670868,139.8670545,,wood,,OpenStreetMap
way-1429441694,way,,35.6656638,139.7020141,forest,,,OpenStreetMap
way-1429441695,way,,35.6662376,139.7020644,forest,,,OpenStreetMap
way-1429441696,way,,35.6670432,139.7022121,forest,,,OpenStreetMap
way-1430900674,way,,35.8278878,139.7912111,,wood,,OpenStreetMap
way-1436212445,way,,35.6391746,139.7565042,,wood,,OpenStreetMap
way-1443927115,way,,35.6623216,139.7480495,forest,,broadleaved,OpenStreetMap
way-1443927116,way,,35.6630813,139.7481396,forest,,,OpenStreetMap
way-1443927117,way,,35.6614604,139.74861,forest,,,OpenStreetMap
way-1443927118,way,,35.6620421,139.7491723,forest,,,OpenStreetMap
way-1444089232,way,,35.6554847,139.7948179,forest,,,OpenStreetMap
way-1444089245,way,,35.6538967,139.7949146,forest,,,OpenStreetMap
way-1444089247,way,,35.6554799,139.79509,forest,,,OpenStreetMap
way-1444209912,way,,35.6617709,139.745286,forest,,,OpenStreetMap
way-1444209913,way,,35.6602549,139.7436464,forest,,,OpenStreetMap
way-1444209914,way,,35.6589625,139.7442094,forest,,,OpenStreetMap
way-1444209915,way,,35.6603839,139.7440868,forest,,,OpenStreetMap
way-1444391238,way,,35.6628688,139.7414701,forest,,,OpenStreetMap
way-1444391239,way,,35.6628367,139.7420166,forest,,,OpenStreetMap
way-1444391240,way,,35.6632756,139.7413573,forest,,,OpenStreetMap
way-1444391241,way,,35.6624609,139.7417706,forest,,,OpenStreetMap
way-1444391242,way,,35.6631934,139.7424623,forest,,,OpenStreetMap
way-1444391243,way,,35.6637352,139.742972,forest,,,OpenStreetMap
way-1444391244,way,,35.6653674,139.739961,forest,,,OpenStreetMap
way-1444391245,way,,35.6633289,139.7427889,forest,,,OpenStreetMap
way-1444391246,way,,35.6635571,139.7422463,forest,,,OpenStreetMap
way-1444392011,way,,35.6582631,139.7487906,forest,,,OpenStreetMap
way-1444392012,way,,35.6584267,139.7494741,forest,,,OpenStreetMap
way-1444392013,way,,35.6590135,139.7503247,forest,,,OpenStreetMap
way-1444690614,way,,35.6652242,139.7448059,forest,,,OpenStreetMap
way-1444690615,way,,35.6642935,139.7451628,forest,,,OpenStreetMap
way-1444690616,way,,35.6647413,139.7458426,forest,,,OpenStreetMap
way-1444690617,way,,35.6658226,139.7462504,forest,,,OpenStreetMap
way-1444690618,way,,35.6662142,139.7463947,forest,,,OpenStreetMap
way-1444693500,way,,35.6713328,139.8944202,forest,,,OpenStreetMap
way-1444693511,way,,35.6635266,139.9025942,forest,,,OpenStreetMap
way-1444833874,way,,35.667343,139.7429368,forest,,,OpenStreetMap
way-1444833875,way,,35.6686469,139.7418159,forest,,,OpenStreetMap
way-1444833876,way,,35.6695268,139.7432941,forest,,,OpenStreetMap
way-1444833877,way,,35.6699428,139.7432881,forest,,,OpenStreetMap
way-1444833878,way,,35.6689955,139.7422391,forest,,,OpenStreetMap
way-1444833879,way,,35.6692157,139.7428085,forest,,,OpenStreetMap
way-1444833880,way,,35.6692461,139.7425866,forest,,,OpenStreetMap
way-1444833882,way,,35.6673818,139.7421999,forest,,,OpenStreetMap
way-1444833883,way,,35.6672056,139.7420691,forest,,,OpenStreetMap
way-1444833884,way,,35.66753,139.7416387,forest,,,OpenStreetMap
way-1444833885,way,,35.6676056,139.7415024,forest,,,OpenStreetMap
way-1444833886,way,,35.6672836,139.7408859,forest,,,OpenStreetMap
way-1444833889,way,,35.6667952,139.7419194,forest,,,OpenStreetMap
way-1444833890,way,,35.666269,139.7418247,forest,,,OpenStreetMap
way-1444833891,way,,35.6655463,139.7415241,forest,,,OpenStreetMap
way-1444833892,way,,35.6654301,139.7415534,forest,,,OpenStreetMap
way-1444833893,way,,35.6653264,139.7414655,forest,,,OpenStreetMap
way-1444833894,way,,35.6643375,139.7417175,forest,,,OpenStreetMap
way-1444833897,way,,35.6644553,139.7421466,forest,,,OpenStreetMap
way-1444833898,way,,35.6649221,139.7406601,forest,,,OpenStreetMap
way-1444833899,way,,35.6652912,139.7406051,forest,,,OpenStreetMap
way-1444833900,way,,35.6652335,139.7408016,forest,,,OpenStreetMap
way-1444833901,way,,35.6649409,139.7403146,forest,,,OpenStreetMap
way-1444833902,way,,35.6644231,139.7374678,forest,,,OpenStreetMap
way-1444833903,way,,35.6648804,139.738313,forest,,,OpenStreetMap
way-1444833906,way,,35.6638591,139.7376436,forest,,,OpenStreetMap
way-1444833907,way,,35.6648866,139.7371089,forest,,,OpenStreetMap
way-1445317376,way,,35.8415852,139.9405874,,wood,,OpenStreetMap
way-1451896804,way,,35.8358634,139.939929,,wood,,OpenStreetMap
way-1451896805,way,,35.8354945,139.9406211,,wood,,OpenStreetMap
way-1451896808,way,,35.8359268,139.9442169,,wood,,OpenStreetMap
way-1452286870,way,,35.6836598,139.8212696,,wood,,OpenStreetMap
way-1452637902,way,,35.786546,139.9062935,forest,,,OpenStreetMap
way-1452637903,way,,35.7938245,139.9149098,forest,,,OpenStreetMap
way-1452639189,way,,35.7775967,139.9011766,forest,,,OpenStreetMap
way-1452644724,way,,35.765811,139.939789,,wood,,OpenStreetMap
way-1452644725,way,,35.7667904,139.9412885,,wood,,OpenStreetMap
way-1452644726,way,,35.7672052,139.9394161,,wood,,OpenStreetMap
way-1456616055,way,,35.624855,139.8896377,forest,,,OpenStreetMap
way-1458214530,way,,35.6985543,139.7432998,forest,,,OpenStreetMap
way-1458214531,way,,35.6986764,139.7434232,forest,,,OpenStreetMap
way-1458222655,way,,35.6986776,139.7446703,forest,,,OpenStreetMap
way-1458222668,way,,35.6999015,139.7442093,forest,,,OpenStreetMap
way-1459854408,way,,35.6599537,139.7494673,forest,,,OpenStreetMap
way-1459854409,way,,35.6599384,139.7496803,forest,,,OpenStreetMap
way-1463938228,way,,35.830433,139.8720302,,wood,,OpenStreetMap
way-1465455649,way,,35.6361975,139.7017757,,wood,,OpenStreetMap
way-1465455650,way,,35.6370733,139.7009677,,wood,,OpenStreetMap
way-1465455651,way,,35.6369027,139.7010183,,wood,,OpenStreetMap
way-1465455664,way,,35.6366778,139.7023632,,wood,,OpenStreetMap
way-1465455668,way,,35.6372339,139.7029046,,wood,,OpenStreetMap
way-1465455675,way,,35.6362707,139.7013428,,wood,,OpenStreetMap
way-1465456343,way,,35.6395088,139.7002324,,wood,,OpenStreetMap
way-1465457134,way,,35.6393213,139.7012866,,wood,,OpenStreetMap
way-1467618262,way,,35.7414101,139.932148,,wood,,OpenStreetMap
way-1467618264,way,,35.7373207,139.9417054,,wood,,OpenStreetMap
way-1467776412,way,,35.8289898,139.9469363,,wood,,OpenStreetMap
way-1467777195,way,,35.838955,139.9296571,forest,,,OpenStreetMap
way-1467777196,way,,35.8381235,139.9304876,forest,,,OpenStreetMap
way-1467789322,way,,35.8054713,139.9230031,forest,,,OpenStreetMap
way-1467789323,way,,35.8039322,139.9241865,forest,,,OpenStreetMap
way-1467789324,way,,35.8043398,139.9228071,forest,,,OpenStreetMap
relation-2102870,relation,,35.6762128,139.7269068,forest,,mixed,OpenStreetMap
relation-2102944,relation,,35.6855857,139.7492873,forest,wood,,OpenStreetMap
relation-2792527,relation,,35.6383942,139.7197281,,wood,,OpenStreetMap
relation-2863248,relation,,35.6352241,139.736352,forest,,,OpenStreetMap
relation-2982308,relation,,35.7085248,139.7618907,forest,,,OpenStreetMap
relation-3359525,relation,,35.733099,139.7472669,forest,,,OpenStreetMap
relation-5402592,relation,,35.6281801,139.7727042,forest,,mixed,OpenStreetMap
relation-5415349,relation,,35.6818382,139.7548633,forest,,needleleaved,OpenStreetMap
relation-5415350,relation,,35.6836803,139.7571835,forest,,needleleaved,OpenStreetMap
relation-5673095,relation,,35.7205867,139.7085011,forest,,broadleaved,OpenStreetMap
relation-5915703,relation,,35.641537,139.7299819,forest,,,OpenStreetMap
relation-5961054,relation,,35.6405082,139.7360488,forest,,,OpenStreetMap
relation-6026725,relation,,35.7337154,139.7472558,forest,,,OpenStreetMap
relation-6026727,relation,,35.7332321,139.7452548,forest,,,OpenStreetMap
relation-7796804,relation,,35.6592472,139.7615999,forest,,,OpenStreetMap
relation-7796840,relation,,35.6599452,139.7645024,forest,,,OpenStreetMap
relation-7812590,relation,,35.7564816,139.9451911,,wood,,OpenStreetMap
relation-7946197,relation,,35.7395025,139.9067903,,wood,,OpenStreetMap
relation-8050571,relation,二の丸雑木林,35.6874601,139.7574623,forest,,broadleaved,OpenStreetMap
relation-8728591,relation,,35.7030897,139.7134231,,wood,,OpenStreetMap
relation-9316038,relation,,35.6284188,139.7085622,forest,,,OpenStreetMap
relation-9316049,relation,,35.6253015,139.7034875,,wood,,OpenStreetMap
relation-13399984,relation,,35.6738494,139.8673494,forest,,,OpenStreetMap
relation-13400031,relation,,35.671664,139.9178675,forest,,,OpenStreetMap
relation-13981262,relation,,35.8318474,139.7697043,forest,,,OpenStreetMap
relation-14040776,relation,,35.8427122,139.7762237,forest,,,OpenStreetMap
relation-15044128,relation,,35.7458586,139.9003086,,wood,,OpenStreetMap
relation-16282847,relation,,35.6921886,139.7012119,forest,,,OpenStreetMap
relation-16282848,relation,,35.692201,139.7010279,forest,,,OpenStreetMap
relation-16490877,relation,,35.6920399,139.7015817,forest,,,OpenStreetMap
relation-17638656,relation,,35.6259065,139.8884628,forest,,,OpenStreetMap
relation-17638851,relation,,35.6290458,139.8772315,forest,,,OpenStreetMap
relation-17647674,relation,,35.6270645,139.8738,forest,wood,,OpenStreetMap
relation-17647675,relation,,35.6268967,139.8758936,forest,wood,,OpenStreetMap
relation-17666598,relation,,35.6361746,139.8772509,forest,,,OpenStreetMap
relation-17666681,relation,,35.6306941,139.8787928,forest,,,OpenStreetMap
relation-17685885,relation,,35.6389903,139.8817381,forest,,,OpenStreetMap
relation-17686008,relation,,35.63857,139.8912375,forest,,,OpenStreetMap
relation-17689404,relation,,35.6613275,139.7178286,forest,,mixed,OpenStreetMap
relation-17690284,relation,,35.6256216,139.8994289,forest,,,OpenStreetMap
relation-17690550,relation,,35.6435906,139.8765269,forest,,,OpenStreetMap
relation-17707820,relation,,35.6313187,139.8880116,forest,,,OpenStreetMap
relation-17713294,relation,,35.6290793,139.879255,forest,grassland,,OpenStreetMap
relation-17717392,relation,,35.6254122,139.8823116,forest,,,OpenStreetMap
relation-17720524,relation,,35.6286514,139.879355,forest,,,OpenStreetMap
relation-17731868,relation,,35.6252548,139.8822439,forest,,,OpenStreetMap
relation-17731876,relation,,35.6287069,139.8756705,forest,,,OpenStreetMap
relation-17739029,relation,トムソーヤ島,35.6318829,139.8843514,forest,,,OpenStreetMap
relation-17739031,relation,,35.6341404,139.8834469,forest,,,OpenStreetMap
relation-17749917,relation,,35.6312888,139.8785253,forest,,,OpenStreetMap
relation-17948179,relation,,35.6209055,139.7804673,forest,,,OpenStreetMap
relation-18124237,relation,,35.8139029,139.8373725,,wood,,OpenStreetMap
relation-18158540,relation,,35.8466682,139.9174965,forest,,,OpenStreetMap
relation-19046801,relation,,35.7535975,139.7593895,forest,,,OpenStreetMap
relation-19175227,relation,,35.7454998,139.8146481,,wood,,OpenStreetMap
relation-19293959,relation,,35.6596177,139.7475222,forest,,,OpenStreetMap
relation-19345744,relation,,35.7768922,139.7844154,,wood,mixed,OpenStreetMap
relation-19408351,relation,,35.6907852,139.8182347,,wood,,OpenStreetMap
relation-19408352,relation,,35.6882195,139.8184931,forest,,,OpenStreetMap
relation-19867994,relation,,35.776489,139.9015284,forest,,,OpenStreetMap
relation-20107758,relation,,35.8060741,139.9388715,,wood,,OpenStreetMap
way-27719792,way,,35.6021808,139.6915669,,wood,broadleaved,OpenStreetMap
way-27719801,way,洗足公園　へび山,35.6032826,139.6910223,,wood,broadleaved,OpenStreetMap
way-27719803,way,桜山,35.6036582,139.6901029,,wood,broadleaved,OpenStreetMap
way-28717596,way,浅間山公園,35.6800652,139.5011924,,wood,,OpenStreetMap
way-32614498,way,ふるさと緑地,35.6060624,139.5049404,,wood,,OpenStreetMap
way-47040754,way,バードサンクチュアリー,35.6315377,139.6164428,,wood,,OpenStreetMap
way-48131764,way,,35.6311805,139.6210312,,wood,,OpenStreetMap
way-48131785,way,,35.631101,139.6194165,,wood,,OpenStreetMap
way-48131786,way,,35.6311408,139.6202506,,wood,,OpenStreetMap
way-48131961,way,,35.6307138,139.6192741,,wood,,OpenStreetMap
way-48132048,way,,35.6305692,139.6188697,,wood,,OpenStreetMap
way-48132208,way,,35.6298586,139.6193464,,wood,,OpenStreetMap
way-50048028,way,,35.6304859,139.6203153,,wood,,OpenStreetMap
way-54682434,way,バードサンクチュアリー(雑木林),35.7182105,139.5194839,,wood,,OpenStreetMap
way-54929419,way,コゲラの森,35.7189416,139.5012968,forest,,,OpenStreetMap
way-55054691,way,,35.7764491,139.6230928,,wood,,OpenStreetMap
way-55652463,way,雑木林　保護区域,35.7173495,139.516795,,wood,,OpenStreetMap
way-56026262,way,,35.7631149,139.6277356,forest,,,OpenStreetMap
way-56026263,way,,35.7642072,139.6262699,forest,,,OpenStreetMap
way-56026625,way,,35.7657826,139.6257582,forest,,,OpenStreetMap
way-56026626,way,,35.768363,139.6260515,forest,,,OpenStreetMap
way-56680676,way,,35.7659538,139.626328,forest,,,OpenStreetMap
way-56680678,way,,35.7680067,139.6269512,forest,,,OpenStreetMap
way-57466252,way,,35.7695069,139.6223842,forest,,,OpenStreetMap
way-57772136,way,,35.7655509,139.5171165,forest,,,OpenStreetMap
way-57913872,way,,35.7318883,139.5051307,,wood,needleleaved,OpenStreetMap
way-59831449,way,,35.7696322,139.6303954,forest,,,OpenStreetMap
way-59831460,way,,35.7696251,139.6279286,forest,,,OpenStreetMap
way-59831476,way,,35.768771,139.6306277,forest,,,OpenStreetMap
way-59831500,way,,35.7670079,139.6297053,forest,,,OpenStreetMap
way-59831502,way,,35.768821,139.628085,forest,,,OpenStreetMap
way-59831508,way,,35.7674713,139.6286655,forest,,,OpenStreetMap
way-59831511,way,,35.7690238,139.6324495,forest,,,OpenStreetMap
way-59831512,way,,35.7695737,139.6332829,forest,,,OpenStreetMap
way-59831520,way,,35.7660667,139.6290139,forest,,,OpenStreetMap
way-59837156,way,,35.7647386,139.6304872,forest,,,OpenStreetMap
way-60355224,way,,35.7659747,139.6338122,forest,,,OpenStreetMap
way-90553528,way,,35.6212227,139.5066017,forest,,,OpenStreetMap
way-90554043,way,,35.6049647,139.5955646,forest,,,OpenStreetMap
way-90554089,way,,35.6048821,139.4984804,,wood,,OpenStreetMap
way-90554121,way,,35.6027881,139.5971909,forest,,,OpenStreetMap
way-90555382,way,,35.6150205,139.5581093,,wood,,OpenStreetMap
way-90556309,way,,35.6189829,139.5026584,,wood,,OpenStreetMap
way-90559844,way,,35.6124839,139.516817,religious,wood,,OpenStreetMap
way-90560765,way,,35.6222831,139.5048393,,wood,,OpenStreetMap
way-90563588,way,,35.6071258,139.5922825,forest,,,OpenStreetMap
way-90563902,way,,35.6046259,139.5927014,forest,,,OpenStreetMap
way-91196712,way,,35.8102886,139.5396867,,wood,,OpenStreetMap
way-91197250,way,,35.775539,139.5754123,,wood,,OpenStreetMap
way-91197256,way,,35.818619,139.5029181,,wood,,OpenStreetMap
way-91197271,way,,35.821516,139.53378,,wood,,OpenStreetMap
way-91197422,way,,35.8129616,139.54262,,wood,,OpenStreetMap
way-91197532,way,,35.791506,139.5184024,,wood,,OpenStreetMap
way-91197556,way,,35.8103675,139.5091013,,wood,,OpenStreetMap
way-91197572,way,,35.8100205,139.5553287,,wood,,OpenStreetMap
way-91197613,way,,35.7769272,139.5629396,,wood,,OpenStreetMap
way-91197678,way,,35.8237234,139.5187411,,wood,,OpenStreetMap
way-91197763,way,,35.7974129,139.5266177,,wood,,OpenStreetMap
way-91197905,way,,35.7965694,139.5636091,,wood,,OpenStreetMap
way-91197947,way,,35.8047423,139.5276381,,wood,,OpenStreetMap
way-91197976,way,,35.8255279,139.5175935,,wood,,OpenStreetMap
way-91198026,way,,35.8141805,139.5325598,,wood,,OpenStreetMap
way-91198171,way,大井弁天の森,35.8502884,139.5221648,,wood,,OpenStreetMap
way-91198253,way,,35.8459086,139.5130033,,wood,,OpenStreetMap
way-91198306,way,,35.8203629,139.5015353,,wood,,OpenStreetMap
way-91198422,way,,35.7897894,139.5627607,,wood,,OpenStreetMap
way-91198470,way,,35.8153385,139.543005,,wood,,OpenStreetMap
way-91198644,way,,35.8166232,139.5152038,,wood,,OpenStreetMap
way-91198704,way,,35.8261175,139.5158597,,wood,,OpenStreetMap
way-91198752,way,,35.8100914,139.5231083,,wood,,OpenStreetMap
way-91198912,way,,35.8156523,139.538912,,wood,,OpenStreetMap
way-91198934,way,,35.8167555,139.5051055,,wood,,OpenStreetMap
way-91198944,way,,35.7969819,139.553666,,wood,,OpenStreetMap
way-91199322,way,,35.7764555,139.5535507,,wood,,OpenStreetMap
way-91199353,way,,35.7999846,139.5058237,,wood,,OpenStreetMap
way-91199407,way,,35.8009573,139.5321854,,wood,,OpenStreetMap
way-92181381,way,八雲神社,35.7742532,139.6224014,,wood,broadleaved,OpenStreetMap
way-95365355,way,済美山自然林,35.6881585,139.6471815,,wood,,OpenStreetMap
way-105827902,way,,35.75386,139.6761747,forest,,,OpenStreetMap
way-120272313,way,,35.7437064,139.6803365,forest,,,OpenStreetMap
way-120273716,way,,35.7430455,139.6800296,forest,,,OpenStreetMap
way-120273717,way,,35.7434704,139.6793375,forest,,,OpenStreetMap
way-120274652,way,,35.7432568,139.6802656,forest,,,OpenStreetMap
way-120274654,way,,35.7434248,139.6802414,forest,,,OpenStreetMap
way-129439124,way,,35.6099828,139.6363117,,wood,,OpenStreetMap
way-129439125,way,,35.6114587,139.6352682,,wood,,OpenStreetMap
way-129439137,way,,35.6118477,139.6369061,,wood,,OpenStreetMap
way-138698461,way,,35.6779952,139.6963197,forest,,mixed,OpenStreetMap
way-138738087,way,,35.6703456,139.6976207,forest,,,OpenStreetMap
way-138738092,way,,35.668954,139.6952456,forest,,,OpenStreetMap
way-138738101,way,,35.6696697,139.6951265,forest,,mixed,OpenStreetMap
way-138738346,way,,35.6743197,139.6940591,forest,,,OpenStreetMap
way-138738349,way,,35.6735741,139.6926244,forest,,,OpenStreetMap
way-138738351,way,,35.6728095,139.6931101,forest,,,OpenStreetMap
way-138738352,way,,35.6737463,139.6944542,forest,,,OpenStreetMap
way-138864875,way,,35.6696358,139.6920307,forest,,,OpenStreetMap
way-138864884,way,,35.6713108,139.6921922,forest,,mixed,OpenStreetMap
way-138864889,way,,35.668669,139.6934733,forest,,,OpenStreetMap
way-138864894,way,,35.6722975,139.693543,forest,,,OpenStreetMap
way-138864898,way,,35.6716594,139.6928343,forest,,broadleaved,OpenStreetMap
way-138864903,way,,35.6707226,139.6944405,forest,,,OpenStreetMap
way-138864910,way,,35.6707019,139.6933356,forest,,,OpenStreetMap
way-138864915,way,,35.671413,139.6914401,forest,,,OpenStreetMap
way-150593381,way,,35.8215353,139.631191,forest,,,OpenStreetMap
way-151850074,way,サンクチュアリ,35.7976297,139.6787753,,wood,,OpenStreetMap
way-168133992,way,,35.6314819,139.5231407,,wood,,OpenStreetMap
way-168133993,way,,35.6272292,139.5229554,,wood,,OpenStreetMap
way-168133994,way,,35.6291842,139.5143733,,wood,,OpenStreetMap
way-168133997,way,,35.6355971,139.5042666,,wood,,OpenStreetMap
way-169162307,way,,35.8187451,139.5223185,forest,,,OpenStreetMap
way-169163512,way,,35.8189484,139.522647,forest,,,OpenStreetMap
way-179891638,way,,35.7750654,139.6959177,forest,,,OpenStreetMap
way-182561935,way,,35.713601,139.5741426,forest,,,OpenStreetMap
way-182677939,way,,35.7155203,139.5711824,forest,,,OpenStreetMap
way-183810275,way,,35.7156639,139.5731615,forest,,,OpenStreetMap
way-185106310,way,,35.6774018,139.5521769,,wood,,OpenStreetMap
way-185106312,way,,35.6785184,139.5509005,,wood,,OpenStreetMap
way-185106317,way,,35.6785147,139.5519001,,wood,,OpenStreetMap
way-186248087,way,,35.6489913,139.5625568,forest,,,OpenStreetMap
way-186250667,way,,35.6502935,139.5592886,forest,,,OpenStreetMap
way-186584766,way,,35.6489665,139.5613693,forest,,,OpenStreetMap
way-186908342,way,,35.7183268,139.5461353,,wood,,OpenStreetMap
way-194088817,way,屋敷森跡地,35.7647068,139.631845,forest,,,OpenStreetMap
way-208938941,way,,35.714825,139.6763884,forest,,,OpenStreetMap
way-215043642,way,,35.669807,139.6905475,forest,,,OpenStreetMap
way-215044591,way,,35.6715972,139.688663,,wood,,OpenStreetMap
way-216557926,way,,35.6383068,139.6802355,,wood,,OpenStreetMap
way-216699509,way,,35.7364834,139.5653175,forest,,,OpenStreetMap
way-224463575,way,,35.6600992,139.6834648,forest,,,OpenStreetMap
way-224469202,way,,35.6596341,139.6851278,forest,,,OpenStreetMap
way-224470490,way,,35.6589415,139.6843935,forest,,,OpenStreetMap
way-224470492,way,,35.65925,139.6849971,forest,,,OpenStreetMap
way-224471064,way,,35.6597444,139.6858178,forest,,,OpenStreetMap
way-224471962,way,,35.6610216,139.6831418,forest,,,OpenStreetMap
way-224472445,way,,35.6597509,139.6869722,,wood,,OpenStreetMap
way-224474337,way,,35.6604003,139.6832672,forest,,,OpenStreetMap
way-224474634,way,,35.6605134,139.6833909,forest,,,OpenStreetMap
way-224479262,way,,35.6591701,139.6843478,forest,,,OpenStreetMap
way-224479263,way,,35.6584853,139.6855244,forest,,,OpenStreetMap
way-224479681,way,,35.6607337,139.6835353,,wood,,OpenStreetMap
way-224479682,way,,35.6607241,139.6836285,,wood,,OpenStreetMap
way-224479683,way,,35.660699,139.683746,,wood,,OpenStreetMap
way-224479684,way,,35.6606832,139.6838141,,wood,,OpenStreetMap
way-224479685,way,,35.6606628,139.6838658,,wood,,OpenStreetMap
way-224479927,way,,35.6612909,139.6854924,forest,,,OpenStreetMap
way-224480065,way,,35.6590672,139.6863307,,wood,,OpenStreetMap
way-224480066,way,,35.6589416,139.6866356,,wood,,OpenStreetMap
way-224480275,way,,35.6587488,139.6862693,,wood,,OpenStreetMap
way-224480277,way,,35.6584605,139.6860428,,wood,,OpenStreetMap
way-224480278,way,,35.6587372,139.6870754,,wood,,OpenStreetMap
way-224480281,way,,35.6588337,139.6874603,,wood,,OpenStreetMap
way-224480409,way,,35.6587412,139.6878696,,wood,,OpenStreetMap
way-224480588,way,,35.6592818,139.6882589,forest,,,OpenStreetMap
way-224481380,way,,35.6590452,139.687916,,wood,,OpenStreetMap
way-226835910,way,,35.6343435,139.6511402,forest,,,OpenStreetMap
way-226838174,way,,35.6177507,139.612241,forest,,,OpenStreetMap
way-226838175,way,,35.6173136,139.613225,forest,,,OpenStreetMap
way-226838176,way,,35.6168805,139.6130891,forest,,,OpenStreetMap
way-226838177,way,,35.6170636,139.613185,forest,,,OpenStreetMap
way-226838178,way,,35.6172548,139.6110733,forest,,,OpenStreetMap
way-226838179,way,,35.6173327,139.6109723,forest,,,OpenStreetMap
way-226838238,way,,35.617898,139.6109341,forest,,,OpenStreetMap
way-226838239,way,,35.618197,139.6102551,forest,,,OpenStreetMap
way-226838397,way,,35.6181784,139.6091577,forest,,,OpenStreetMap
way-226838398,way,,35.6184201,139.6091493,forest,,,OpenStreetMap
way-226838399,way,,35.6185125,139.608862,forest,,,OpenStreetMap
way-226838402,way,,35.6179007,139.6089319,forest,,,OpenStreetMap
way-226839735,way,,35.6333298,139.6510492,forest,,,OpenStreetMap
way-226839737,way,,35.634124,139.6506237,forest,,,OpenStreetMap
way-228069856,way,,35.6489964,139.6991814,forest,,,OpenStreetMap
way-228069857,way,,35.6491284,139.6994076,forest,,,OpenStreetMap
way-228069858,way,,35.6489032,139.6993476,forest,,,OpenStreetMap
way-228069860,way,,35.6490305,139.6993795,forest,,,OpenStreetMap
way-228069868,way,,35.6491349,139.6998516,,wood,,OpenStreetMap
way-232786713,way,,35.848613,139.5195154,,wood,,OpenStreetMap
way-246287148,way,建学の森,35.6471888,139.6529185,forest,,,OpenStreetMap
way-247968959,way,,35.6867575,139.6005248,,wood,,OpenStreetMap
way-248120284,way,,35.629227,139.5946947,forest,,,OpenStreetMap
way-248120285,way,,35.6285175,139.5934928,forest,,,OpenStreetMap
way-248120286,way,,35.6275827,139.5946071,forest,,,OpenStreetMap
way-248120287,way,,35.6267276,139.5953665,forest,,,OpenStreetMap
